Fase Temp Pres Z Fug Vol Ental Entro
liquido 250.00  7.00000000000000E+0001  2.03641859872443E-0001  2.04880886472516E+0001  6.04670865349817E-0005 -1.14903645195764E+0004 -7.09073640172940E+0001
liquido 250.00  6.98000030517578E+0001  2.03112534018241E-0001  2.04761700925895E+0001  6.04827196990048E-0005 -1.14896639522744E+0004 -7.08997238298957E+0001
liquido 250.00  6.95999984741211E+0001  2.02583006434166E-0001  2.04642549350326E+0001  6.04983890955079E-0005 -1.14889604427421E+0004 -7.08920704368916E+0001
liquido 250.00  6.94000015258789E+0001  2.02053317013501E-0001  2.04523440779328E+0001  6.05140936857125E-0005 -1.14882540326199E+0004 -7.08844043711904E+0001
liquido 250.00  6.91999969482422E+0001  2.01523424835421E-0001  2.04404366068507E+0001  6.05298348255293E-0005 -1.14875446559019E+0004 -7.08767249965993E+0001
