Fase Temp Pres Z Fug Vol Ental Entro
liquido 270.00  6.34000015258789E+0001  2.04710051134499E-0001  2.87252464370000E+0001  7.24809175908502E-0005 -9.51287822563844E+0003 -6.31466898642404E+0001
liquido 270.00  6.32000007629395E+0001  2.04206997087832E-0001  2.87066958889240E+0001  7.25316103463766E-0005 -9.50981453467741E+0003 -6.31299720076045E+0001
liquido 270.00  6.30000000000000E+0001  2.03703853384043E-0001  2.86881443266151E+0001  7.25825930157827E-0005 -9.50673212921763E+0003 -6.31131810722594E+0001
liquido 270.00  6.27999992370605E+0001  2.03200621464598E-0001  2.86695916930568E+0001  7.26338688842078E-0005 -9.50363081182156E+0003 -6.30963163053587E+0001
liquido 270.00  6.25999984741211E+0001  2.02697302812849E-0001  2.86510379305690E+0001  7.26854412937932E-0005 -9.50051038176180E+0003 -6.30793769416254E+0001
liquido 270.00  6.24000015258789E+0001  2.02193908557662E-0001  2.86324833347149E+0001  7.27373126527621E-0005 -9.49737069501668E+0003 -6.30623625283214E+0001
liquido 270.00  6.22000007629395E+0001  2.01690421066505E-0001  2.86139271386411E+0001  7.27894884000438E-0005 -9.49421142428199E+0003 -6.30452716254027E+0001
liquido 270.00  6.20000000000000E+0001  2.01186851556553E-0001  2.85953696365006E+0001  7.28419710705030E-0005 -9.49103241819899E+0003 -6.30281037523709E+0001
liquido 270.00  6.17999992370605E+0001  2.00683201691077E-0001  2.85768107678389E+0001  7.28947642481432E-0005 -9.48783346210224E+0003 -6.30108580913012E+0001
liquido 270.00  6.15999984741211E+0001  2.00179473181637E-0001  2.85582504714757E+0001  7.29478715811098E-0005 -9.48461433763536E+0003 -6.29935338103309E+0001
liquido 270.00  6.14000015258789E+0001  1.99675677399501E-0001  2.85396890395429E+0001  7.30012957611951E-0005 -9.48137488464800E+0003 -6.29761303960427E+0001
liquido 270.00  6.12000007629395E+0001  1.99171796938482E-0001  2.85211257012953E+0001  7.30550426075015E-0005 -9.47811475356306E+0003 -6.29586463238170E+0001
liquido 270.00  6.10000000000000E+0001  1.98667843272232E-0001  2.85025607473152E+0001  7.31091149542034E-0005 -9.47483377600890E+0003 -6.29410810491512E+0001
liquido 270.00  6.07999992370605E+0001  1.98163818320074E-0001  2.84839941133805E+0001  7.31635167221168E-0005 -9.47153171796292E+0003 -6.29234336810392E+0001
liquido 270.00  6.05999984741211E+0001  1.97659724057187E-0001  2.84654257344725E+0001  7.32182519045067E-0005 -9.46820834124628E+0003 -6.29057033127878E+0001
liquido 270.00  6.04000015258789E+0001  1.97155572132984E-0001  2.84468558989747E+0001  7.32733235152412E-0005 -9.46486346742848E+0003 -6.28878893622201E+0001
liquido 270.00  6.02000007629395E+0001  1.96651345407231E-0001  2.84282838318356E+0001  7.33287377987882E-0005 -9.46149672211443E+0003 -6.28699902105654E+0001
liquido 270.00  6.00000000000000E+0001  1.96147055648391E-0001  2.84097098197321E+0001  7.33844979297327E-0005 -9.45810791762521E+0003 -6.28520052407018E+0001
liquido 270.00  5.97999992370605E+0001  1.95642705072394E-0001  2.83911337943009E+0001  7.34406082099469E-0005 -9.45469679810535E+0003 -6.28339334792389E+0001
liquido 270.00  5.95999984741211E+0001  1.95138295960003E-0001  2.83725556863015E+0001  7.34970730234661E-0005 -9.45126310300043E+0003 -6.28157739350615E+0001
liquido 270.00  5.94000015258789E+0001  1.94633840281209E-0001  2.83539757800087E+0001  7.35538957513499E-0005 -9.44780663308525E+0003 -6.27975259477924E+0001
liquido 270.00  5.92000007629395E+0001  1.94129321208714E-0001  2.83353932955976E+0001  7.36110831160164E-0005 -9.44432698619445E+0003 -6.27791877934087E+0001
liquido 270.00  5.90000000000000E+0001  1.93624750851393E-0001  2.83168085154574E+0001  7.36686386807102E-0005 -9.44082395265516E+0003 -6.27607587720830E+0001
liquido 270.00  5.87999992370605E+0001  1.93120131770032E-0001  2.82982213666595E+0001  7.37265671802079E-0005 -9.43729725188569E+0003 -6.27422378171748E+0001
liquido 270.00  5.85999984741211E+0001  1.92615466600975E-0001  2.82796317753058E+0001  7.37848734428696E-0005 -9.43374659796907E+0003 -6.27236238419293E+0001
liquido 270.00  5.84000015258789E+0001  1.92110767685427E-0001  2.82610400211489E+0001  7.38435612700787E-0005 -9.43017176793156E+0003 -6.27049160966834E+0001
liquido 270.00  5.82000007629395E+0001  1.91606018565028E-0001  2.82424453190634E+0001  7.39026379237251E-0005 -9.42657232839419E+0003 -6.26861127392206E+0001
liquido 270.00  5.80000000000000E+0001  1.91101231743597E-0001  2.82238479467133E+0001  7.39621074126537E-0005 -9.42294804452761E+0003 -6.26672129751410E+0001
liquido 270.00  5.77999992370605E+0001  1.90596410184502E-0001  2.82052478261194E+0001  7.40219749656394E-0005 -9.41929860762402E+0003 -6.26482156317904E+0001
liquido 270.00  5.75999984741211E+0001  1.90091556939544E-0001  2.81866448782286E+0001  7.40822459185421E-0005 -9.41562370289025E+0003 -6.26291195135849E+0001
liquido 270.00  5.74000015258789E+0001  1.89586684781896E-0001  2.81680393777961E+0001  7.41429245559915E-0005 -9.41192308011479E+0003 -6.26099237684854E+0001
liquido 270.00  5.72000007629395E+0001  1.89081777689264E-0001  2.81494305337981E+0001  7.42040187517461E-0005 -9.40819627066594E+0003 -6.25906264209093E+0001
liquido 270.00  5.70000000000000E+0001  1.88576848625992E-0001  2.81308186186683E+0001  7.42655330278341E-0005 -9.40444301081397E+0003 -6.25712265678407E+0001
liquido 270.00  5.67999992370605E+0001  1.88071901027487E-0001  2.81122035488221E+0001  7.43274731794399E-0005 -9.40066295970667E+0003 -6.25517229155331E+0001
liquido 270.00  5.65999984741211E+0001  1.87566938433124E-0001  2.80935852394794E+0001  7.43898451248936E-0005 -9.39685576951674E+0003 -6.25321141439723E+0001
liquido 270.00  5.64000015258789E+0001  1.87061974121394E-0001  2.80749639598496E+0001  7.44526537070301E-0005 -9.39302115864927E+0003 -6.25123992831966E+0001
liquido 270.00  5.62000007629395E+0001  1.86556992586989E-0001  2.80563389123280E+0001  7.45159074972078E-0005 -9.38915861845198E+0003 -6.24925762063567E+0001
liquido 270.00  5.60000000000000E+0001  1.86052007334141E-0001  2.80377103635349E+0001  7.45796116113451E-0005 -9.38526785183572E+0003 -6.24726438851010E+0001
liquido 270.00  5.57999992370605E+0001  1.85547022354373E-0001  2.80190782236392E+0001  7.46437724974044E-0005 -9.38134848102489E+0003 -6.24526008866655E+0001
liquido 270.00  5.55999984741211E+0001  1.85042041762060E-0001  2.80004424014752E+0001  7.47083967457253E-0005 -9.37740012020643E+0003 -6.24324457480344E+0001
liquido 270.00  5.54000015258789E+0001  1.84537079430111E-0001  2.79818031600695E+0001  7.47734898472195E-0005 -9.37342245144509E+0003 -6.24121773627419E+0001
liquido 270.00  5.52000007629395E+0001  1.84032120468390E-0001  2.79631596944542E+0001  7.48390611730554E-0005 -9.36941492040200E+0003 -6.23917934314094E+0001
liquido 270.00  5.50000000000000E+0001  1.83527179017685E-0001  2.79445122647574E+0001  7.49051165300581E-0005 -9.36537719128316E+0003 -6.23712927803151E+0001
liquido 270.00  5.47999992370605E+0001  1.83022259728102E-0001  2.79258607741598E+0001  7.49716631226884E-0005 -9.36130884366722E+0003 -6.23506738162225E+0001
liquido 270.00  5.45999984741211E+0001  1.82517367395707E-0001  2.79072051243453E+0001  7.50387083209766E-0005 -9.35720944781804E+0003 -6.23299349108565E+0001
liquido 270.00  5.44000015258789E+0001  1.82012516596828E-0001  2.78885455714144E+0001  7.51062583724120E-0005 -9.35307864349206E+0003 -6.23090747988835E+0001
liquido 270.00  5.42000007629395E+0001  1.81507693176449E-0001  2.78698813021342E+0001  7.51743235707164E-0005 -9.34891582388188E+0003 -6.22880909829599E+0001
liquido 270.00  5.40000000000000E+0001  1.81002912030511E-0001  2.78512125693465E+0001  7.52429105310835E-0005 -9.34472060803479E+0003 -6.22669821198125E+0001
liquido 270.00  5.37999992370605E+0001  1.80498178593482E-0001  2.78325392683792E+0001  7.53120273399495E-0005 -9.34049252598164E+0003 -6.22457464298675E+0001
liquido 270.00  5.35999984741211E+0001  1.79993498474284E-0001  2.78138612928737E+0001  7.53816822775065E-0005 -9.33623109689088E+0003 -6.22243820927136E+0001
liquido 270.00  5.34000015258789E+0001  1.79488887087010E-0001  2.77951788911324E+0001  7.54518824798006E-0005 -9.33193591097183E+0003 -6.22028876570354E+0001
liquido 270.00  5.32000007629395E+0001  1.78984331159414E-0001  2.77764912406099E+0001  7.55226393116746E-0005 -9.32760630076696E+0003 -6.21812603968534E+0001
liquido 270.00  5.30000000000000E+0001  1.78479846489218E-0001  2.77577985859280E+0001  7.55939603400127E-0005 -9.32324183231267E+0003 -6.21594987699364E+0001
liquido 270.00  5.27999992370605E+0001  1.77975439450868E-0001  2.77391008135481E+0001  7.56658546862434E-0005 -9.31884197770080E+0003 -6.21376007789402E+0001
liquido 270.00  5.25999984741211E+0001  1.77471116628685E-0001  2.77203978080209E+0001  7.57383317000936E-0005 -9.31440619626991E+0003 -6.21155643786019E+0001
liquido 270.00  5.24000015258789E+0001  1.76966894441471E-0001  2.77016898088213E+0001  7.58113995680200E-0005 -9.30993401983067E+0003 -6.20933878984830E+0001
liquido 270.00  5.22000007629395E+0001  1.76462760682994E-0001  2.76829759828667E+0001  7.58850709073562E-0005 -9.30542471032102E+0003 -6.20710683466705E+0001
liquido 270.00  5.20000000000000E+0001  1.75958732235584E-0001  2.76642565654538E+0001  7.59593544130373E-0005 -9.30087777113254E+0003 -6.20486039459102E+0001
liquido 270.00  5.17999992370605E+0001  1.75454816607847E-0001  2.76455314329797E+0001  7.60342604297138E-0005 -9.29629260612782E+0003 -6.20259924425585E+0001
liquido 270.00  5.15999984741211E+0001  1.74951021562710E-0001  2.76268004596659E+0001  7.61097995730569E-0005 -9.29166860408495E+0003 -6.20032315263270E+0001
liquido 270.00  5.14000015258789E+0001  1.74447364732979E-0001  2.76080638749346E+0001  7.61859812802020E-0005 -9.28700522749616E+0003 -6.19803192667852E+0001
liquido 270.00  5.12000007629395E+0001  1.73943835207917E-0001  2.75893208337248E+0001  7.62628196444604E-0005 -9.28230165547068E+0003 -6.19572523603086E+0001
liquido 270.00  5.10000000000000E+0001  1.73440451184540E-0001  2.75705715606893E+0001  7.63403247078492E-0005 -9.27755731682645E+0003 -6.19340287499819E+0001
liquido 270.00  5.07999992370605E+0001  1.72937221550213E-0001  2.75518159207367E+0001  7.64185082719995E-0005 -9.27277153445817E+0003 -6.19106458781874E+0001
liquido 270.00  5.05999984741211E+0001  1.72434155502931E-0001  2.75330537762829E+0001  7.64973824629336E-0005 -9.26794361327302E+0003 -6.18871011198005E+0001
liquido 270.00  5.04000015258789E+0001  1.71931272154490E-0001  2.75142853452301E+0001  7.65769582186984E-0005 -9.26307293284231E+0003 -6.18633922335119E+0001
liquido 270.00  5.02000007629395E+0001  1.71428562179892E-0001  2.74955097688269E+0001  7.66572513867918E-0005 -9.25815857428200E+0003 -6.18395155472240E+0001
liquido 270.00  5.00000000000000E+0001  1.70926045383318E-0001  2.74767272594978E+0001  7.67382736311129E-0005 -9.25319987691646E+0003 -6.18154686685537E+0001
liquido 270.00  4.97999992370605E+0001  1.70423732342198E-0001  2.74579376689540E+0001  7.68200385036190E-0005 -9.24819606673843E+0003 -6.17912486763020E+0001
liquido 270.00  4.95999984741211E+0001  1.69921634016710E-0001  2.74391408460323E+0001  7.69025599480705E-0005 -9.24314634809839E+0003 -6.17668525680953E+0001
liquido 270.00  4.94000015258789E+0001  1.69419771336742E-0001  2.74203369953411E+0001  7.69858507194702E-0005 -9.23805000052053E+0003 -6.17422777277025E+0001
liquido 270.00  4.92000007629395E+0001  1.68918136934170E-0001  2.74015252423889E+0001  7.70699287697391E-0005 -9.23290598810414E+0003 -6.17175200433840E+0001
liquido 270.00  4.90000000000000E+0001  1.68416752596335E-0001  2.73827057854500E+0001  7.71548077333062E-0005 -9.22771354181062E+0003 -6.16925767167397E+0001
liquido 270.00  4.87999992370605E+0001  1.67915630991470E-0001  2.73638784609705E+0001  7.72405032848392E-0005 -9.22247177057036E+0003 -6.16674443876069E+0001
liquido 270.00  4.85999984741211E+0001  1.67414785264060E-0001  2.73450431020564E+0001  7.73270315770009E-0005 -9.21717975701436E+0003 -6.16421195972392E+0001
liquido 270.00  4.84000015258789E+0001  1.66914238601219E-0001  2.73261998978599E+0001  7.74144075856906E-0005 -9.21183665880083E+0003 -6.16165992729289E+0001
liquido 270.00  4.82000007629395E+0001  1.66413986072059E-0001  2.73073479556693E+0001  7.75026518136624E-0005 -9.20644129885215E+0003 -6.15908787729533E+0001
liquido 270.00  4.80000000000000E+0001  1.65914051936469E-0001  2.72884874572562E+0001  7.75917803137388E-0005 -9.20099277560639E+0003 -6.15649548026030E+0001
liquido 270.00  4.77999992370605E+0001  1.65414451475922E-0001  2.72696182212726E+0001  7.76818113620862E-0005 -9.19549005509858E+0003 -6.15388234662030E+0001
liquido 270.00  4.75999984741211E+0001  1.64915200571014E-0001  2.72507400624589E+0001  7.77727638245762E-0005 -9.18993207104901E+0003 -6.15124807470185E+0001
liquido 270.00  4.74000015258789E+0001  1.64416325242340E-0001  2.72318531518460E+0001  7.78646554211597E-0005 -9.18431783108510E+0003 -6.14859230106358E+0001
liquido 270.00  4.72000007629395E+0001  1.63917823626449E-0001  2.72129565754683E+0001  7.79575097823081E-0005 -9.17864598584445E+0003 -6.14591449690876E+0001
liquido 270.00  4.70000000000000E+0001  1.63419723101598E-0001  2.71940504956837E+0001  7.80513459625545E-0005 -9.17291546987953E+0003 -6.14321427142004E+0001
liquido 270.00  4.67999992370605E+0001  1.62922042253300E-0001  2.71751347102243E+0001  7.81461854639837E-0005 -9.16712507275623E+0003 -6.14049116893651E+0001
liquido 270.00  4.65999984741211E+0001  1.62424800430098E-0001  2.71562090121980E+0001  7.82420505253789E-0005 -9.16127354383839E+0003 -6.13774471874567E+0001
liquido 270.00  4.64000015258789E+0001  1.61928027253508E-0001  2.71372735511939E+0001  7.83389622983950E-0005 -9.15535970382745E+0003 -6.13497448745690E+0001
liquido 270.00  4.62000007629395E+0001  1.61431724766926E-0001  2.71183273882361E+0001  7.84369482982761E-0005 -9.14938199040464E+0003 -6.13217986645627E+0001
liquido 270.00  4.60000000000000E+0001  1.60935924332549E-0001  2.70993706626225E+0001  7.85360313528739E-0005 -9.14333913289345E+0003 -6.12936038814283E+0001
liquido 270.00  4.57999992370605E+0001  1.60440648767954E-0001  2.70804031472519E+0001  7.86362370176413E-0005 -9.13722970005869E+0003 -6.12651551420901E+0001
liquido 270.00  4.55999984741211E+0001  1.59945921876156E-0001  2.70614246094998E+0001  7.87375917814825E-0005 -9.13105220994371E+0003 -6.12364468736881E+0001
liquido 270.00  4.54000015258789E+0001  1.59451777918800E-0001  2.70424351733197E+0001  7.88401211468097E-0005 -9.12480524718555E+0003 -6.12074738593965E+0001
liquido 270.00  4.52000007629395E+0001  1.58958223983509E-0001  2.70234338700103E+0001  7.89438575245049E-0005 -9.11848698240778E+0003 -6.11782290129125E+0001
liquido 270.00  4.50000000000000E+0001  1.58465296596976E-0001  2.70044208111804E+0001  7.90488285544353E-0005 -9.11209588424755E+0003 -6.11487066834126E+0001
liquido 270.00  4.47999992370605E+0001  1.57973024078161E-0001  2.69853957399262E+0001  7.91550649618807E-0005 -9.10563024107063E+0003 -6.11189004389242E+0001
liquido 270.00  4.45999984741211E+0001  1.57481436039118E-0001  2.69663583926684E+0001  7.92625986740814E-0005 -9.09908827621861E+0003 -6.10888036043239E+0001
liquido 270.00  4.44000015258789E+0001  1.56990572815685E-0001  2.69473088623522E+0001  7.93714607959614E-0005 -9.09246827157792E+0003 -6.10584098310497E+0001
liquido 270.00  4.42000007629395E+0001  1.56500448111100E-0001  2.69282461445392E+0001  7.94816900106025E-0005 -9.08576805732663E+0003 -6.10277107587736E+0001
liquido 270.00  4.40000000000000E+0001  1.56011105259110E-0001  2.69091703171790E+0001  7.95933201962604E-0005 -9.07898576553684E+0003 -6.09966994787943E+0001
liquido 270.00  4.37999992370605E+0001  1.55522579852113E-0001  2.68900810871532E+0001  7.97063887857401E-0005 -9.07211932239861E+0003 -6.09653682051814E+0001
liquido 270.00  4.35999984741211E+0001  1.55034909210700E-0001  2.68709781531663E+0001  7.98209347884639E-0005 -9.06516656919678E+0003 -6.09337088347098E+0001
liquido 270.00  4.34000015258789E+0001  1.54548141767074E-0001  2.68518615701530E+0001  7.99369966540266E-0005 -9.05812539259895E+0003 -6.09017135422272E+0001
liquido 270.00  4.32000007629395E+0001  1.54062300060107E-0001  2.68327302901351E+0001  8.00546212549174E-0005 -9.05099318053156E+0003 -6.08693723136627E+0001
liquido 270.00  4.30000000000000E+0001  1.53577436568830E-0001  2.68135843495675E+0001  8.01738507118555E-0005 -9.04376762229118E+0003 -6.08366765864051E+0001
liquido 270.00  4.27999992370605E+0001  1.53093596692011E-0001  2.67944234106884E+0001  8.02947313337137E-0005 -9.03644616701075E+0003 -6.08036167922176E+0001
liquido 270.00  4.25999984741211E+0001  1.52610828187895E-0001  2.67752471255617E+0001  8.04173115423313E-0005 -9.02902615056798E+0003 -6.07701829398915E+0001
liquido 270.00  4.24000015258789E+0001  1.52129190508661E-0001  2.67560555018087E+0001  8.05416396180080E-0005 -9.02150493296535E+0003 -6.07363652376935E+0001
liquido 270.00  4.22000007629395E+0001  1.51648718247320E-0001  2.67368474375751E+0001  8.06677733632125E-0005 -9.01387931494042E+0003 -6.07021514774961E+0001
liquido 270.00  4.20000000000000E+0001  1.51169476446307E-0001  2.67176229173197E+0001  8.07957660326525E-0005 -9.00614639036499E+0003 -6.06675308738562E+0001
liquido 270.00  4.17999992370605E+0001  1.50691524031968E-0001  2.66983815473180E+0001  8.09256759546940E-0005 -8.99830296544837E+0003 -6.06324914580779E+0001
liquido 270.00  4.15999984741211E+0001  1.50214923233905E-0001  2.66791229209507E+0001  8.10575643618771E-0005 -8.99034569149185E+0003 -6.05970206833048E+0001
liquido 270.00  4.14000015258789E+0001  1.49739748876419E-0001  2.66598469858810E+0001  8.11914930178672E-0005 -8.98227120946503E+0003 -6.05611060744770E+0001
liquido 270.00  4.12000007629395E+0001  1.49266052416280E-0001  2.66405525723529E+0001  8.13275346937424E-0005 -8.97407552021993E+0003 -6.05247324368988E+0001
liquido 270.00  4.10000000000000E+0001  1.48793916614418E-0001  2.66212395984115E+0001  8.14657580823689E-0005 -8.96575489588782E+0003 -6.04878859192232E+0001
liquido 270.00  4.07999992370605E+0001  1.48323419571299E-0001  2.66019075987772E+0001  8.16062382380690E-0005 -8.95730525242848E+0003 -6.04505512310110E+0001
liquido 270.00  4.05999984741211E+0001  1.47854644152618E-0001  2.65825560914677E+0001  8.17490543287758E-0005 -8.94872228748781E+0003 -6.04127122675431E+0001
liquido 270.00  4.04000015258789E+0001  1.47387687261644E-0001  2.65631849465321E+0001  8.18942871572073E-0005 -8.94000163160698E+0003 -6.03743527852422E+0001
liquido 270.00  4.02000007629395E+0001  1.46922624669668E-0001  2.65437929067341E+0001  8.20420306334995E-0005 -8.93113816217347E+0003 -6.03354533978017E+0001
liquido 270.00  4.00000000000000E+0001  1.46459564925517E-0001  2.65243798033285E+0001  8.21923755383754E-0005 -8.92212698138250E+0003 -6.02959958915010E+0001
liquido 270.00  3.97999992370605E+0001  1.45998614209464E-0001  2.65049450773467E+0001  8.23454209767784E-0005 -8.91296273165820E+0003 -6.02559602271326E+0001
liquido 270.00  3.95999984741211E+0001  1.45539885830852E-0001  2.64854881476024E+0001  8.25012720969884E-0005 -8.90363973637763E+0003 -6.02153251762713E+0001
liquido 270.00  3.94000015258789E+0001  1.45083509547275E-0001  2.64660087810675E+0001  8.26600375504087E-0005 -8.89415215554502E+0003 -6.01740690141652E+0001
liquido 270.00  3.92000007629395E+0001  1.44629597499917E-0001  2.64465056047455E+0001  8.28218422339435E-0005 -8.88449322894624E+0003 -6.01321662491807E+0001
liquido 270.00  3.90000000000000E+0001  1.44178297239817E-0001  2.64269783332763E+0001  8.29868097635887E-0005 -8.87465632849704E+0003 -6.00895922198734E+0001
liquido 270.00  3.87999992370605E+0001  1.43729757750024E-0001  2.64074262814057E+0001  8.31550752438990E-0005 -8.86463420055458E+0003 -6.00463198216646E+0001
liquido 270.00  3.85999984741211E+0001  1.43284139171468E-0001  2.63878487333433E+0001  8.33267830683900E-0005 -8.85441910375803E+0003 -6.00023201332659E+0001
liquido 270.00  3.84000015258789E+0001  1.42841622337123E-0001  2.63682453147721E+0001  8.35020844397190E-0005 -8.84400296306745E+0003 -5.99575631044493E+0001
vapor 270.00  3.82000007629395E+0001  5.34345143809273E-0001  2.63394141668377E+0001  3.14001902608308E-0004 -3.36167092041202E+0003 -3.96435340778657E+0001
vapor 270.00  3.80000000000000E+0001  5.39510594959975E-0001  2.62652779187240E+0001  3.18705945619540E-0004 -3.32066019561922E+0003 -3.94682085046458E+0001
vapor 270.00  3.77999992370605E+0001  5.44521330179272E-0001  2.61902577290185E+0001  3.23367887891756E-0004 -3.28103522226324E+0003 -3.92976685066500E+0001
vapor 270.00  3.75999984741211E+0001  5.49391599373233E-0001  2.61143712335235E+0001  3.27995565023723E-0004 -3.24266721926333E+0003 -3.91314399379267E+0001
vapor 270.00  3.74000015258789E+0001  5.54133503383233E-0001  2.60376358304906E+0001  3.32595656410306E-0004 -3.20544678617579E+0003 -3.89691203632097E+0001
vapor 270.00  3.72000007629395E+0001  5.58757747436633E-0001  2.59600630523039E+0001  3.37174244775928E-0004 -3.16927750442704E+0003 -3.88103535566810E+0001
vapor 270.00  3.70000000000000E+0001  5.63273400935555E-0001  2.58816675447576E+0001  3.41736449987058E-0004 -3.13407744966548E+0003 -3.86548379607811E+0001
vapor 270.00  3.67999992370605E+0001  5.67688496580820E-0001  2.58024613904220E+0001  3.46286904829970E-0004 -3.09977419732126E+0003 -3.85023063751272E+0001
vapor 270.00  3.65999984741211E+0001  5.72010124183482E-0001  2.57224556988108E+0001  3.50829765053817E-0004 -3.06630385987524E+0003 -3.83525228930778E+0001
vapor 270.00  3.64000015258789E+0001  5.76244498703300E-0001  2.56416622677345E+0001  3.55368700981932E-0004 -3.03361036033390E+0003 -3.82052807453169E+0001
vapor 270.00  3.62000007629395E+0001  5.80397401053284E-0001  2.55600874995017E+0001  3.59907306761779E-0004 -3.00164186954045E+0003 -3.80603871299195E+0001
